Total_Fare,Airways,Duration,Hopping,Taken_Day,Dept_Day,Days_To_Dept,Session,FlightGroup
4668.0,6,165,0,5,6,28,2,22
4668.0,6,175,0,5,6,28,1,21
4696.0,2,245,0,5,6,28,2,8
4756.0,0,165,0,5,6,28,3,3
4756.0,0,165,0,5,6,28,2,2
4756.0,0,165,0,5,6,28,0,0
4756.0,0,170,0,5,6,28,0,0
5039.0,2,170,0,5,6,28,0,6
5047.0,4,400,0,5,6,28,2,19
5160.0,3,175,0,5,6,28,2,12
5456.0,2,275,0,5,6,28,0,6
5554.0,2,165,0,5,6,28,3,9
7381.0,0,165,0,5,6,28,1,1
8407.0,2,285,0,5,6,28,3,9
3873.0,5,170,0,5,4,29,3,16
3925.0,4,170,0,5,4,29,3,20
3925.0,2,170,0,5,4,29,1,7
3925.0,2,175,0,5,4,29,1,7
4011.0,2,280,0,5,4,29,3,9
4011.0,2,285,0,5,4,29,0,6
4049.0,2,285,0,5,4,29,3,9
4273.0,5,170,0,5,4,29,1,14
4377.0,2,165,0,5,4,29,1,7
4377.0,4,170,0,5,4,29,1,18
4377.0,2,170,0,5,4,29,1,7
4417.0,4,485,0,5,4,29,0,17
4594.0,1,160,0,5,4,29,3,5
4594.0,1,165,0,5,4,29,1,4
4644.0,2,170,0,5,4,29,3,9
4644.0,2,175,0,5,4,29,2,8
4644.0,2,175,0,5,4,29,2,8
4644.0,2,180,0,5,4,29,2,8
4668.0,6,160,0,5,4,29,2,22
4668.0,6,165,0,5,4,29,2,22
4756.0,0,165,0,5,4,29,3,3
4756.0,0,170,0,5,4,29,0,0
4839.0,5,175,0,5,4,29,2,15
4944.0,2,170,0,5,4,29,0,6
4944.0,2,175,0,5,4,29,1,7
4945.0,4,175,0,5,4,29,2,19
5297.0,4,400,0,5,4,29,2,19
5403.0,6,160,0,5,4,29,2,22
5554.0,2,170,0,5,4,29,0,6
5554.0,2,175,0,5,4,29,0,6
5613.0,6,160,0,5,4,29,1,21
5613.0,6,175,0,5,4,29,1,21
6361.0,2,165,0,5,4,29,3,9
6361.0,2,165,0,5,4,29,3,9
6396.0,2,260,0,5,4,29,0,6
6413.0,2,245,0,5,4,29,2,8
6472.0,2,275,0,5,4,29,0,6
7381.0,0,165,0,5,4,29,2,2
7381.0,0,165,0,5,4,29,0,0
7381.0,0,165,0,5,4,29,1,1
8121.0,3,155,0,5,4,29,1,11
8121.0,3,165,0,5,4,29,3,13
8121.0,3,165,0,5,4,29,2,12
8121.0,3,175,0,5,4,29,2,12
8121.0,3,175,0,5,4,29,2,12
8121.0,3,180,0,5,4,29,0,10
8121.0,3,180,0,5,4,29,0,10
4011.0,2,285,0,5,0,30,0,6
4273.0,5,170,0,5,0,30,3,16
4377.0,4,170,0,5,0,30,3,20
4594.0,1,160,0,5,0,30,3,5
4644.0,2,170,0,5,0,30,3,9
4644.0,2,180,0,5,0,30,2,8
4668.0,6,160,0,5,0,30,2,22
4733.0,4,485,0,5,0,30,0,17
4839.0,5,170,0,5,0,30,1,14
4839.0,5,175,0,5,0,30,2,15
4944.0,2,175,0,5,0,30,2,8
4945.0,4,170,0,5,0,30,1,18
4945.0,4,175,0,5,0,30,2,19
4998.0,2,245,0,5,0,30,2,8
5363.0,4,400,0,5,0,30,2,19
5403.0,6,160,0,5,0,30,2,22
5403.0,6,165,0,5,0,30,2,22
5554.0,2,165,0,5,0,30,1,7
5554.0,2,165,0,5,0,30,3,9
5554.0,2,170,0,5,0,30,0,6
5554.0,2,170,0,5,0,30,1,7
5554.0,2,175,0,5,0,30,2,8
5554.0,2,175,0,5,0,30,1,7
5654.0,1,165,0,5,0,30,1,4
5833.0,2,260,0,5,0,30,0,6
5947.0,2,170,0,5,0,30,1,7
6361.0,2,170,0,5,0,30,0,6
6361.0,2,175,0,5,0,30,0,6
6361.0,2,175,0,5,0,30,1,7
6472.0,2,275,0,5,0,30,0,6
6558.0,6,160,0,5,0,30,1,21
6558.0,6,175,0,5,0,30,1,21
6887.0,2,170,0,5,0,30,0,6
6991.0,2,165,0,5,0,30,3,9
6993.0,2,285,0,5,0,30,3,9
7381.0,0,165,0,5,0,30,3,3
7381.0,0,165,0,5,0,30,2,2
7381.0,0,170,0,5,0,30,0,0
7591.0,0,165,0,5,0,30,0,0
8121.0,3,165,0,5,0,30,3,13
8121.0,3,165,0,5,0,30,2,12
8121.0,3,175,0,5,0,30,2,12
8121.0,3,175,0,5,0,30,2,12
8221.0,0,165,0,5,0,30,1,1
8646.0,3,160,0,5,0,30,1,11
8646.0,3,180,0,5,0,30,0,10
8646.0,3,180,0,5,0,30,0,10
4594.0,1,160,0,5,2,31,3,5
4594.0,1,165,0,5,2,31,1,4
4644.0,2,170,0,5,2,31,1,7
4733.0,4,485,0,5,2,31,0,17
4839.0,5,170,0,5,2,31,3,16
4944.0,2,170,0,5,2,31,1,7
4945.0,4,170,0,5,2,31,3,20
4976.0,2,280,0,5,2,31,3,9
4998.0,2,245,0,5,2,31,2,8
5403.0,6,175,0,5,2,31,1,21
5469.0,5,170,0,5,2,31,1,14
5469.0,5,175,0,5,2,31,2,15
5501.0,2,285,0,5,2,31,3,9
5554.0,2,165,0,5,2,31,1,7
5554.0,2,165,0,5,2,31,3,9
5554.0,2,175,0,5,2,31,1,7
5575.0,4,170,0,5,2,31,1,18
5575.0,4,175,0,5,2,31,2,19
5613.0,6,160,0,5,2,31,2,22
6151.0,4,400,0,5,2,31,2,19
6348.0,6,160,0,5,2,31,2,22
6348.0,6,160,0,5,2,31,1,21
6361.0,2,180,0,5,2,31,2,8
6558.0,6,165,0,5,2,31,2,22
6887.0,2,170,0,5,2,31,0,6
6887.0,2,175,0,5,2,31,2,8
6887.0,2,175,0,5,2,31,2,8
6991.0,2,170,0,5,2,31,3,9
7381.0,0,165,0,5,2,31,3,3
7381.0,0,165,0,5,2,31,1,1
7381.0,0,170,0,5,2,31,0,0
7591.0,0,165,0,5,2,31,0,0
8041.0,2,165,0,5,2,31,3,9
8041.0,2,170,0,5,2,31,0,6
8041.0,2,170,0,5,2,31,0,6
8041.0,2,175,0,5,2,31,1,7
8121.0,3,155,0,5,2,31,1,11
8121.0,3,165,0,5,2,31,3,13
8121.0,3,165,0,5,2,31,2,12
8121.0,3,175,0,5,2,31,2,12
8121.0,3,175,0,5,2,31,2,12
8121.0,3,180,0,5,2,31,0,10
8121.0,3,180,0,5,2,31,0,10
8221.0,0,165,0,5,2,31,2,2
8881.0,2,295,0,5,2,31,2,8
8914.0,2,260,0,5,2,31,0,6
9302.0,2,170,0,5,2,31,2,8
4273.0,5,170,0,5,3,32,3,16
4273.0,5,170,0,5,3,32,1,14
4377.0,4,170,0,5,3,32,3,20
4377.0,4,170,0,5,3,32,1,18
4417.0,4,485,0,5,3,32,0,17
4594.0,1,160,0,5,3,32,3,5
4594.0,1,165,0,5,3,32,1,4
4667.0,4,400,0,5,3,32,2,19
4697.0,2,285,0,5,3,32,0,6
4839.0,5,175,0,5,3,32,2,15
4944.0,2,165,0,5,3,32,1,7
4944.0,2,170,0,5,3,32,1,7
4944.0,2,170,0,5,3,32,1,7
4945.0,4,175,0,5,3,32,2,19
4998.0,2,280,0,5,3,32,3,9
5403.0,6,160,0,5,3,32,2,22
5403.0,6,160,0,5,3,32,1,21
5403.0,6,165,0,5,3,32,2,22
5403.0,6,175,0,5,3,32,1,21
5554.0,2,175,0,5,3,32,2,8
5791.0,2,275,0,5,3,32,0,6
5947.0,2,180,0,5,3,32,2,8
6348.0,6,160,0,5,3,32,2,22
6361.0,2,175,0,5,3,32,1,7
6361.0,2,175,0,5,3,32,1,7
6413.0,2,245,0,5,3,32,2,8
6887.0,2,170,0,5,3,32,0,6
6887.0,2,175,0,5,3,32,2,8
6887.0,2,175,0,5,3,32,0,6
6991.0,2,165,0,5,3,32,3,9
6991.0,2,170,0,5,3,32,3,9
7381.0,0,165,0,5,3,32,3,3
7591.0,0,165,0,5,3,32,0,0
8041.0,2,165,0,5,3,32,3,9
8041.0,2,170,0,5,3,32,0,6
8041.0,2,170,0,5,3,32,0,6
8121.0,3,160,0,5,3,32,1,11
8121.0,3,165,0,5,3,32,3,13
8121.0,3,165,0,5,3,32,2,12
8121.0,3,175,0,5,3,32,2,12
8121.0,3,175,0,5,3,32,2,12
8121.0,3,180,0,5,3,32,0,10
8121.0,3,180,0,5,3,32,0,10
8221.0,0,165,0,5,3,32,2,2
8221.0,0,165,0,5,3,32,1,1
8221.0,0,170,0,5,3,32,0,0
9407.0,2,260,0,5,3,32,0,6
3583.0,1,165,0,5,1,33,1,4
4011.0,2,285,0,5,1,33,0,6
4273.0,5,170,0,5,1,33,3,16
4273.0,5,170,0,5,1,33,1,14
4273.0,5,175,0,5,1,33,2,15
4377.0,4,170,0,5,1,33,3,20
4377.0,4,170,0,5,1,33,1,18
4377.0,2,170,0,5,1,33,1,7
4377.0,2,170,0,5,1,33,1,7
4377.0,4,175,0,5,1,33,2,19
4417.0,4,485,0,5,1,33,0,17
4594.0,1,160,0,5,1,33,3,5
4644.0,2,170,0,5,1,33,3,9
4668.0,6,175,0,5,1,33,1,21
4696.0,2,245,0,5,1,33,2,8
4697.0,2,280,0,5,1,33,3,9
4756.0,0,170,0,5,1,33,1,1
4944.0,2,165,0,5,1,33,1,7
4944.0,2,165,0,5,1,33,3,9
5047.0,4,400,0,5,1,33,2,19
5403.0,6,160,0,5,1,33,2,22
5403.0,6,160,0,5,1,33,2,22
5403.0,6,160,0,5,1,33,1,21
5403.0,6,165,0,5,1,33,2,22
5455.0,2,275,0,5,1,33,0,6
5501.0,2,260,0,5,1,33,0,6
5554.0,2,175,0,5,1,33,1,7
5554.0,2,175,0,5,1,33,1,7
5554.0,2,180,0,5,1,33,2,8
5644.0,2,285,0,5,1,33,3,9
6361.0,2,175,0,5,1,33,2,8
6887.0,2,165,0,5,1,33,3,9
6887.0,2,170,0,5,1,33,0,6
6887.0,2,170,0,5,1,33,0,6
8041.0,2,175,0,5,1,33,0,6
8121.0,3,160,0,5,1,33,1,11
8121.0,3,165,0,5,1,33,3,13
8121.0,3,165,0,5,1,33,2,12
8121.0,3,175,0,5,1,33,2,12
8121.0,3,175,0,5,1,33,2,12
8121.0,3,180,0,5,1,33,0,10
8121.0,3,180,0,5,1,33,0,10
8221.0,0,165,0,5,1,33,3,3
8221.0,0,165,0,5,1,33,2,2
8221.0,0,165,0,5,1,33,0,0
8221.0,0,170,0,5,1,33,0,0
8671.0,2,170,0,5,1,33,0,6
4273.0,5,170,0,5,5,34,3,16
4377.0,4,170,0,5,5,34,3,20
4417.0,4,400,0,5,5,34,2,19
4594.0,1,160,0,5,5,34,3,5
4594.0,1,165,0,5,5,34,1,4
4644.0,2,165,0,5,5,34,1,7
4644.0,2,165,0,5,5,34,3,9
4644.0,2,170,0,5,5,34,3,9
4644.0,2,170,0,5,5,34,1,7
4644.0,2,170,0,5,5,34,1,7
4668.0,6,160,0,5,5,34,2,22
4696.0,2,245,0,5,5,34,2,8
4697.0,2,280,0,5,5,34,3,9
4697.0,2,285,0,5,5,34,0,6
4730.0,2,285,0,5,5,34,3,9
4839.0,5,170,0,5,5,34,1,14
4839.0,5,175,0,5,5,34,2,15
4945.0,4,170,0,5,5,34,1,18
4945.0,4,175,0,5,5,34,2,19
5125.0,2,275,0,5,5,34,0,6
5403.0,6,160,0,5,5,34,2,22
5403.0,6,160,0,5,5,34,1,21
5403.0,6,165,0,5,5,34,2,22
5403.0,6,175,0,5,5,34,1,21
5554.0,2,175,0,5,5,34,1,7
5554.0,2,175,0,5,5,34,1,7
6006.0,2,290,0,5,5,34,0,6
6361.0,2,175,0,5,5,34,2,8
6361.0,2,175,0,5,5,34,2,8
6361.0,2,180,0,5,5,34,2,8
6887.0,2,170,0,5,5,34,3,9
6887.0,2,175,0,5,5,34,0,6
7381.0,0,165,0,5,5,34,1,1
8041.0,2,165,0,5,5,34,0,6
8121.0,3,155,0,5,5,34,1,11
8121.0,3,165,0,5,5,34,3,13
8121.0,3,165,0,5,5,34,2,12
8121.0,3,175,0,5,5,34,2,12
8121.0,3,175,0,5,5,34,2,12
8121.0,3,180,0,5,5,34,0,10
8121.0,3,180,0,5,5,34,0,10
8221.0,0,165,0,5,5,34,2,2
8221.0,0,170,0,5,5,34,0,0
8221.0,0,180,0,5,5,34,3,3
9928.0,2,170,0,5,5,34,0,6
4417.0,4,485,0,5,6,35,0,17
4696.0,2,245,0,5,6,35,2,8
4697.0,2,285,0,5,6,35,0,6
4839.0,5,170,0,5,6,35,3,16
4839.0,5,170,0,5,6,35,1,14
4839.0,5,175,0,5,6,35,2,15
4944.0,2,165,0,5,6,35,1,7
4944.0,2,165,0,5,6,35,3,9
4944.0,2,170,0,5,6,35,3,9
4945.0,4,170,0,5,6,35,3,20
4945.0,4,170,0,5,6,35,1,18
4945.0,4,175,0,5,6,35,2,19
5047.0,4,400,0,5,6,35,2,19
5125.0,2,275,0,5,6,35,0,6
5329.0,2,280,0,5,6,35,3,9
5362.0,2,285,0,5,6,35,3,9
5403.0,6,160,0,5,6,35,2,22
5403.0,6,165,0,5,6,35,2,22
5465.0,1,160,0,5,6,35,3,5
5465.0,1,165,0,5,6,35,1,4
5554.0,2,170,0,5,6,35,1,7
5554.0,2,170,0,5,6,35,1,7
5554.0,2,175,0,5,6,35,2,8
5554.0,2,175,0,5,6,35,1,7
5554.0,2,175,0,5,6,35,1,7
5554.0,2,180,0,5,6,35,2,8
6348.0,6,160,0,5,6,35,2,22
6348.0,6,160,0,5,6,35,1,21
6348.0,6,175,0,5,6,35,1,21
6361.0,2,175,0,5,6,35,2,8
6887.0,2,170,0,5,6,35,0,6
6887.0,2,170,0,5,6,35,0,6
6887.0,2,175,0,5,6,35,0,6
7128.0,2,260,0,5,6,35,0,6
7381.0,0,165,0,5,6,35,1,1
8041.0,2,165,0,5,6,35,3,9
8041.0,2,170,0,5,6,35,0,6
8121.0,3,160,0,5,6,35,1,11
8121.0,3,165,0,5,6,35,3,13
8121.0,3,165,0,5,6,35,2,12
8121.0,3,175,0,5,6,35,2,12
8121.0,3,175,0,5,6,35,2,12
8121.0,3,180,0,5,6,35,0,10
8121.0,3,180,0,5,6,35,0,10
8221.0,0,165,0,5,6,35,3,3
8221.0,0,165,0,5,6,35,2,2
8221.0,0,165,0,5,6,35,0,0
8221.0,0,170,0,5,6,35,0,0
5047.0,4,485,0,5,4,36,0,17
5329.0,2,280,0,5,4,36,3,9
5363.0,4,400,0,5,4,36,2,19
5370.0,2,285,0,5,4,36,0,6
5554.0,2,170,0,5,4,36,3,9
6205.0,5,170,0,5,4,36,3,16
6205.0,5,170,0,5,4,36,1,14
6205.0,5,175,0,5,4,36,2,15
6309.0,4,170,0,5,4,36,3,20
6309.0,4,170,0,5,4,36,1,18
6309.0,4,175,0,5,4,36,2,19
6361.0,2,165,0,5,4,36,1,7
6361.0,2,165,0,5,4,36,3,9
6361.0,2,170,0,5,4,36,1,7
6361.0,2,170,0,5,4,36,1,7
6635.0,1,160,0,5,4,36,3,5
6635.0,1,165,0,5,4,36,1,4
6830.0,2,260,0,5,4,36,0,6
6887.0,2,175,0,5,4,36,2,8
6887.0,2,175,0,5,4,36,1,7
6887.0,2,180,0,5,4,36,2,8
7398.0,6,160,0,5,4,36,2,22
7398.0,6,160,0,5,4,36,2,22
7398.0,6,165,0,5,4,36,2,22
7608.0,6,175,0,5,4,36,1,21
8041.0,2,170,0,5,4,36,0,6
8041.0,2,170,0,5,4,36,0,6
8041.0,2,175,0,5,4,36,2,8
8041.0,2,175,0,5,4,36,1,7
8121.0,3,155,0,5,4,36,1,11
8121.0,3,165,0,5,4,36,3,13
8121.0,3,165,0,5,4,36,2,12
8121.0,3,175,0,5,4,36,2,12
8121.0,3,175,0,5,4,36,2,12
8121.0,3,180,0,5,4,36,0,10
8121.0,3,180,0,5,4,36,0,10
8221.0,0,165,0,5,4,36,3,3
8221.0,0,165,0,5,4,36,2,2
8221.0,0,165,0,5,4,36,0,0
8221.0,0,165,0,5,4,36,1,1
8221.0,0,170,0,5,4,36,0,0
8671.0,2,165,0,5,4,36,3,9
8868.0,6,160,0,5,4,36,1,21
9047.0,2,285,0,5,4,36,3,9
9306.0,2,275,0,5,4,36,0,6
11176.0,2,245,0,5,4,36,2,8
12080.0,2,170,0,5,4,36,0,6
6335.0,2,280,0,5,0,37,3,9
6568.0,2,285,0,5,0,37,3,9
6937.0,4,400,0,5,0,37,2,19
7045.0,5,170,0,5,0,37,3,16
7045.0,5,175,0,5,0,37,2,15
7149.0,4,170,0,5,0,37,3,20
7149.0,4,175,0,5,0,37,2,19
7515.0,4,485,0,5,0,37,0,17
7517.0,2,165,0,5,0,37,1,7
7794.0,1,160,0,5,0,37,3,5
7989.0,5,170,0,5,0,37,1,14
8041.0,2,170,0,5,0,37,3,9
8041.0,2,175,0,5,0,37,2,8
8041.0,2,180,0,5,0,37,2,8
8095.0,4,170,0,5,0,37,1,18
8121.0,3,165,0,5,0,37,3,13
8121.0,3,165,0,5,0,37,2,12
8121.0,3,175,0,5,0,37,2,12
8221.0,0,165,0,5,0,37,3,3
8388.0,2,260,0,5,0,37,0,6
8658.0,6,160,0,5,0,37,2,22
8658.0,6,160,0,5,0,37,2,22
8658.0,6,165,0,5,0,37,2,22
8671.0,2,165,0,5,0,37,3,9
8671.0,2,165,0,5,0,37,3,9
8671.0,2,170,0,5,0,37,0,6
8671.0,2,175,0,5,0,37,2,8
8888.0,2,285,0,5,0,37,0,6
9166.0,0,165,0,5,0,37,2,2
9166.0,0,170,0,5,0,37,0,0
9276.0,3,175,0,5,0,37,2,12
9302.0,2,170,0,5,0,37,1,7
9302.0,2,175,0,5,0,37,1,7
9302.0,2,175,0,5,0,37,1,7
9376.0,0,165,0,5,0,37,0,0
9564.0,2,275,0,5,0,37,0,6
9801.0,3,160,0,5,0,37,1,11
9801.0,3,180,0,5,0,37,0,10
9801.0,3,180,0,5,0,37,0,10
9928.0,2,170,0,5,0,37,0,6
9928.0,2,170,0,5,0,37,0,6
9928.0,2,175,0,5,0,37,0,6
10153.0,1,165,0,5,0,37,1,4
10216.0,0,165,0,5,0,37,1,1
11176.0,2,245,0,5,0,37,2,8
11178.0,6,160,0,5,0,37,1,21
11178.0,6,175,0,5,0,37,1,21
6571.0,4,485,0,5,2,38,0,17
7517.0,2,170,0,5,2,38,1,7
7517.0,2,170,0,5,2,38,1,7
7779.0,2,280,0,5,2,38,3,9
7794.0,1,165,0,5,2,38,1,4
7989.0,5,170,0,5,2,38,3,16
7989.0,5,170,0,5,2,38,1,14
8041.0,2,175,0,5,2,38,1,7
8095.0,4,170,0,5,2,38,3,20
8095.0,4,170,0,5,2,38,1,18
8221.0,0,165,0,5,2,38,1,1
8562.0,2,285,0,5,2,38,3,9
8658.0,6,160,0,5,2,38,1,21
8658.0,6,175,0,5,2,38,1,21
8671.0,2,165,0,5,2,38,1,7
8671.0,2,170,0,5,2,38,3,9
8764.0,1,160,0,5,2,38,3,5
8826.0,2,260,0,5,2,38,0,6
9276.0,3,155,0,5,2,38,1,11
9276.0,3,165,0,5,2,38,3,13
9276.0,3,165,0,5,2,38,2,12
9276.0,3,180,0,5,2,38,0,10
9276.0,3,180,0,5,2,38,0,10
9302.0,2,170,0,5,2,38,0,6
9302.0,2,175,0,5,2,38,2,8
9302.0,2,175,0,5,2,38,0,6
9408.0,2,295,0,5,2,38,2,8
9512.0,2,275,0,5,2,38,0,6
9615.0,4,400,0,5,2,38,2,19
9928.0,2,170,0,5,2,38,0,6
9928.0,2,170,0,5,2,38,0,6
9928.0,2,175,0,5,2,38,2,8
9928.0,2,180,0,5,2,38,2,8
10089.0,4,175,0,5,2,38,2,19
10089.0,5,175,0,5,2,38,2,15
10216.0,0,170,0,5,2,38,0,0
10426.0,0,165,0,5,2,38,0,0
10431.0,3,175,0,5,2,38,2,12
10431.0,3,175,0,5,2,38,2,12
10968.0,6,160,0,5,2,38,2,22
11122.0,2,170,0,5,2,38,2,8
11178.0,6,160,0,5,2,38,2,22
11178.0,6,165,0,5,2,38,2,22
12132.0,2,245,0,5,2,38,2,8
12841.0,0,165,0,5,2,38,3,3
12841.0,0,165,0,5,2,38,2,2
13760.0,2,165,0,5,2,38,3,9
5465.0,1,165,0,5,3,39,1,4
5469.0,5,170,0,5,3,39,1,14
5554.0,2,170,0,5,3,39,1,7
5575.0,4,170,0,5,3,39,1,18
5662.0,2,275,0,5,3,39,0,6
5677.0,4,485,0,5,3,39,0,17
6070.0,2,285,0,5,3,39,0,6
6186.0,2,280,0,5,3,39,3,9
6205.0,5,170,0,5,3,39,3,16
6309.0,4,170,0,5,3,39,3,20
6361.0,2,175,0,5,3,39,1,7
6571.0,4,400,0,5,3,39,2,19
6635.0,1,160,0,5,3,39,3,5
6887.0,2,175,0,5,3,39,1,7
6991.0,2,165,0,5,3,39,1,7
6991.0,2,170,0,5,3,39,3,9
7356.0,2,260,0,5,3,39,0,6
7381.0,0,165,0,5,3,39,1,1
7398.0,6,160,0,5,3,39,2,22
7398.0,6,160,0,5,3,39,1,21
7398.0,6,175,0,5,3,39,1,21
7517.0,2,170,0,5,3,39,1,7
7989.0,5,175,0,5,3,39,2,15
8041.0,2,175,0,5,3,39,2,8
8095.0,4,175,0,5,3,39,2,19
8121.0,3,160,0,5,3,39,1,11
8121.0,3,165,0,5,3,39,3,13
8121.0,3,165,0,5,3,39,2,12
8121.0,3,175,0,5,3,39,2,12
8121.0,3,180,0,5,3,39,0,10
8121.0,3,180,0,5,3,39,0,10
8221.0,0,165,0,5,3,39,3,3
8221.0,0,170,0,5,3,39,0,0
8431.0,0,165,0,5,3,39,0,0
8442.0,2,285,0,5,3,39,3,9
8658.0,6,160,0,5,3,39,2,22
8658.0,6,165,0,5,3,39,2,22
8671.0,2,170,0,5,3,39,0,6
8671.0,2,175,0,5,3,39,2,8
8671.0,2,175,0,5,3,39,0,6
8671.0,2,180,0,5,3,39,2,8
9166.0,0,165,0,5,3,39,2,2
9276.0,3,175,0,5,3,39,2,12
9302.0,2,165,0,5,3,39,3,9
9302.0,2,170,0,5,3,39,0,6
9928.0,2,165,0,5,3,39,3,9
11176.0,2,245,0,5,3,39,2,8
4594.0,1,165,0,5,1,40,1,4
4696.0,2,245,0,5,1,40,2,8
4839.0,5,170,0,5,1,40,1,14
4945.0,4,170,0,5,1,40,1,18
4976.0,2,285,0,5,1,40,0,6
5160.0,3,160,0,5,1,40,1,11
5160.0,3,165,0,5,1,40,3,13
5160.0,3,180,0,5,1,40,0,10
5363.0,4,485,0,5,1,40,0,17
5465.0,1,160,0,5,1,40,3,5
5469.0,5,170,0,5,1,40,3,16
5554.0,2,165,0,5,1,40,1,7
5554.0,2,165,0,5,1,40,3,9
5554.0,2,170,0,5,1,40,3,9
5554.0,2,170,0,5,1,40,1,7
5554.0,2,170,0,5,1,40,1,7
5575.0,4,170,0,5,1,40,3,20
5662.0,2,275,0,5,1,40,0,6
5938.0,2,260,0,5,1,40,0,6
5947.0,2,175,0,5,1,40,1,7
6097.0,4,400,0,5,1,40,2,19
6126.0,3,165,0,5,1,40,2,12
6205.0,5,175,0,5,1,40,2,15
6309.0,4,175,0,5,1,40,2,19
6361.0,2,175,0,5,1,40,1,7
6361.0,2,180,0,5,1,40,2,8
6751.0,0,170,0,5,1,40,1,1
6887.0,2,170,0,5,1,40,0,6
6887.0,2,175,0,5,1,40,2,8
6887.0,2,175,0,5,1,40,2,8
7281.0,3,175,0,5,1,40,2,12
7281.0,3,175,0,5,1,40,2,12
7281.0,3,180,0,5,1,40,0,10
7381.0,0,165,0,5,1,40,3,3
7398.0,6,160,0,5,1,40,2,22
7398.0,6,160,0,5,1,40,2,22
7398.0,6,160,0,5,1,40,1,21
7398.0,6,165,0,5,1,40,2,22
7398.0,6,175,0,5,1,40,1,21
8041.0,2,165,0,5,1,40,3,9
8041.0,2,175,0,5,1,40,0,6
8221.0,0,165,0,5,1,40,2,2
8221.0,0,165,0,5,1,40,0,0
8221.0,0,170,0,5,1,40,0,0
9302.0,2,170,0,5,1,40,0,6
9302.0,2,170,0,5,1,40,0,6
9641.0,2,285,0,5,1,40,3,9
4594.0,1,160,0,5,5,41,3,5
4594.0,1,165,0,5,5,41,1,4
4644.0,2,170,0,5,5,41,1,7
4697.0,2,285,0,5,5,41,0,6
4944.0,2,170,0,5,5,41,1,7
5125.0,2,275,0,5,5,41,0,6
5341.0,2,280,0,5,5,41,3,9
5469.0,5,170,0,5,5,41,3,16
5469.0,5,170,0,5,5,41,1,14
5469.0,5,175,0,5,5,41,2,15
5554.0,2,165,0,5,5,41,3,9
5554.0,2,170,0,5,5,41,3,9
5554.0,2,175,0,5,5,41,1,7
5554.0,2,175,0,5,5,41,1,7
5575.0,4,170,0,5,5,41,3,20
5575.0,4,170,0,5,5,41,1,18
5575.0,4,175,0,5,5,41,2,19
5606.0,2,245,0,5,5,41,2,8
6006.0,2,290,0,5,5,41,0,6
6126.0,3,155,0,5,5,41,1,11
6126.0,3,165,0,5,5,41,3,13
6126.0,3,180,0,5,5,41,0,10
6361.0,2,165,0,5,5,41,1,7
6361.0,2,175,0,5,5,41,2,8
6887.0,2,180,0,5,5,41,2,8
6937.0,4,400,0,5,5,41,2,19
7281.0,3,165,0,5,5,41,2,12
7281.0,3,175,0,5,5,41,2,12
7281.0,3,175,0,5,5,41,2,12
7334.0,2,285,0,5,5,41,3,9
7381.0,0,165,0,5,5,41,1,1
7398.0,6,160,0,5,5,41,2,22
7398.0,6,160,0,5,5,41,2,22
7398.0,6,160,0,5,5,41,1,21
7398.0,6,165,0,5,5,41,2,22
7398.0,6,175,0,5,5,41,1,21
8041.0,2,165,0,5,5,41,0,6
8041.0,2,170,0,5,5,41,3,9
8041.0,2,170,0,5,5,41,0,6
8221.0,0,165,0,5,5,41,2,2
8221.0,0,170,0,5,5,41,0,0
8436.0,3,180,0,5,5,41,0,10
8671.0,2,175,0,5,5,41,2,8
8671.0,2,175,0,5,5,41,0,6
9166.0,0,180,0,5,5,41,3,3
3583.0,1,165,0,5,6,42,1,4
4530.0,3,160,0,5,6,42,1,11
4530.0,3,165,0,5,6,42,3,13
4530.0,3,180,0,5,6,42,0,10
4594.0,1,160,0,5,6,42,3,5
4644.0,2,170,0,5,6,42,3,9
4644.0,2,170,0,5,6,42,1,7
4756.0,0,165,0,5,6,42,1,1
4839.0,5,170,0,5,6,42,3,16
4839.0,5,170,0,5,6,42,1,14
4944.0,2,165,0,5,6,42,3,9
4944.0,2,170,0,5,6,42,1,7
4945.0,4,170,0,5,6,42,3,20
4945.0,4,170,0,5,6,42,1,18
4976.0,2,285,0,5,6,42,0,6
5125.0,2,275,0,5,6,42,0,6
5160.0,3,165,0,5,6,42,2,12
5363.0,4,485,0,5,6,42,0,17
5469.0,5,175,0,5,6,42,2,15
5554.0,2,165,0,5,6,42,1,7
5554.0,2,175,0,5,6,42,2,8
5554.0,2,175,0,5,6,42,1,7
5554.0,2,175,0,5,6,42,1,7
5575.0,4,175,0,5,6,42,2,19
5781.0,2,280,0,5,6,42,3,9
6097.0,4,400,0,5,6,42,2,19
6126.0,3,175,0,5,6,42,2,12
6126.0,3,175,0,5,6,42,2,12
6887.0,2,170,0,5,6,42,0,6
6887.0,2,175,0,5,6,42,0,6
6887.0,2,180,0,5,6,42,2,8
7392.0,2,260,0,5,6,42,0,6
7398.0,6,160,0,5,6,42,2,22
7398.0,6,160,0,5,6,42,2,22
7398.0,6,160,0,5,6,42,1,21
7398.0,6,165,0,5,6,42,2,22
7398.0,6,175,0,5,6,42,1,21
8041.0,2,170,0,5,6,42,0,6
8041.0,2,175,0,5,6,42,2,8
8221.0,0,165,0,5,6,42,3,3
8221.0,0,165,0,5,6,42,2,2
8221.0,0,165,0,5,6,42,0,0
